route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
515-1965,515,"Brassall - Yamanto & Willowbank",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/515,71BF5B,000000
524-1965,524,"Redbank Plains - Goodna Station",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/524,71BF5B,000000
525-1965,525,"Collingwood Park - Redbank Station (Loop)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/525,71BF5B,000000
526-1965,526,"Orion Springfield Central - Redbank Station",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/526,71BF5B,000000
527-1965,527,"Orion - Goodna Station via Camira",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/527,71BF5B,000000
528-1965,528,"Orion - Springfield Station via Springfield Lakes",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/528,71BF5B,000000
529-1965,529,"Toogoolawah - Ipswich",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/529,71BF5B,000000
531-1965,531,"Springfield - Yamanto via Ripley Valley",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/531,71BF5B,000000
533-1965,533,"Spring Mountain Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/533,71BF5B,000000
534-1955,534,"Browns Plains - Orion Springfield Central",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/534,71BF5B,000000
534-2049,534,"Browns Plains - Orion Springfield Central",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/534,71BF5B,000000
535-1955,535,"Flagstone - Browns Plains",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/535,71BF5B,000000
535-2049,535,"Flagstone - Browns Plains",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/535,71BF5B,000000
539-179,539,"Helidon - Rosewood",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/539,71BF5B,000000
540-1955,540,"Beaudesert - Browns Plains",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/540,71BF5B,000000
540-2049,540,"Beaudesert - Browns Plains",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/540,71BF5B,000000
541-1955,541,"Greenbank - Browns Plains via Boronia Heights",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/541,71BF5B,000000
541-2049,541,"Greenbank - Browns Plains via Boronia Heights",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/541,71BF5B,000000
542-1955,542,"Browns Plains - Park Ridge",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/542,71BF5B,000000
542-2049,542,"Browns Plains - Park Ridge",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/542,71BF5B,000000
543-1955,543,"Browns Plains - Heritage Park",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/543,71BF5B,000000
543-2049,543,"Browns Plains - Heritage Park",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/543,71BF5B,000000
545-1955,545,"Browns Plains - Garden City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/545,71BF5B,000000
545-2049,545,"Browns Plains - Garden City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/545,71BF5B,000000
547-1955,547,"Browns Plains - Woodridge",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/547,71BF5B,000000
547-2049,547,"Browns Plains - Woodridge",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/547,71BF5B,000000
550-2067,550,"Springwood - Browns Plains",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/550,71BF5B,000000
551-2067,551,"Brisbane City - Crestmead",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/551,71BF5B,000000
552-2067,552,"Kingston - Loganholme",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/552,71BF5B,000000
553-2067,553,"Trinder Park - Beenleigh",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/553,71BF5B,000000
554-2067,554,"Garden City - Logan Central",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/554,71BF5B,000000
555-2067,555,"Brisbane City - Loganholme",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/555,71BF5B,000000
560-2067,560,"Browns Plains - Loganholme",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/560,71BF5B,000000
561-2067,561,"Brisbane City - Crestmead",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/561,71BF5B,000000
562-2067,562,"Loganholme - Beenleigh",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/562,71BF5B,000000
563-2067,563,"Bethania Station - Loganholme",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/563,71BF5B,000000
564-2067,564,"Loganholme-Beenleigh-Loganholme Clockwise Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/564,71BF5B,000000
565-2067,565,"Loganholme - Windaroo",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/565,71BF5B,000000
566-2067,566,"Brisbane City - Windaroo",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/566,71BF5B,000000
567-2067,567,"Beenleigh station - Holmview loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/567,71BF5B,000000
568-2067,568,"Loganholme-Beenleigh-Loganholme AntiClockwise Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/568,71BF5B,000000
570-2067,570,"Loganholme - Cornubia (Loop)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/570,71BF5B,000000
571-2067,571,"Brisbane City - Loganholme",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/571,71BF5B,000000
572-2067,572,"Springwood - Loganholme",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/572,71BF5B,000000
573-2067,573,"Brisbane City - Loganholme via Daisy Hill",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/573,71BF5B,000000
574-2067,574,"Loganholme - Springwood",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/574,71BF5B,000000
575-2067,575,"Brisbane City - Loganholme via Daisy Hill",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/575,71BF5B,000000
576-2067,576,"Garden City - Springwood",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/576,71BF5B,000000
577-2067,577,"Brisbane City - Springwood via Rochedale South",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/577,71BF5B,000000
578-2067,578,"Springwood - Garden City",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/578,71BF5B,000000
579-2067,579,"Brisbane City - Springwood via Rochedale South",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/579,71BF5B,000000
582-2067,582,"Slacks Creek Park 'n' Ride - Springwood",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/582,71BF5B,000000
586-2067,586,"Garden City - Springwood",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/586,71BF5B,000000
587-1920,587,"Yarrabilba - Loganlea Station, Hospital and Tafe",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/587,71BF5B,000000
590-1886,590,"Garden City - Toombul via Carindale",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/590,71BF5B,000000
598-1886,598,"Great Circle Line Anti-Clockwise",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/598,71BF5B,000000
599-1886,599,"Great Circle Line Clockwise",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/599,71BF5B,000000
600-1989,600,"Caloundra - Maroochydore via Mooloolaba, Kawana",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/600,71BF5B,000000
602-1989,602,"Caloundra - Maroochydore via Mountain Creek",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/602,71BF5B,000000
603-1989,603,"Little Mountain - Caloundra",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/603,71BF5B,000000
604-1989,604,"Caloundra - Bellvista Loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/604,71BF5B,000000
605-1989,605,"Caloundra - Landsborough",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/605,71BF5B,000000
606-1989,606,"Baringa - Caloundra",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/606,71BF5B,000000
607-1989,607,"Caloundra - University via SCUH and Kawana",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/607,71BF5B,000000
609-1989,609,"Pelican Waters - Caloundra",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/609,71BF5B,000000
610-1989,610,"Nambour - Maroochydore via Kunda Park",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/610,71BF5B,000000
611-1989,611,"Maroochydore - SCUH via Mooloolaba and Kawana",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/611,71BF5B,000000
612-1989,612,"Nambour - Maroochydore via Bli Bli",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/612,71BF5B,000000
614-1989,614,"Kawana - Maroochydore via Mountain Creek",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/614,71BF5B,000000
615-1989,615,"Maroochydore - Landsborough via University",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/615,71BF5B,000000
616-1989,616,"Maroochydore - University via Alexandra Headland",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/616,71BF5B,000000
617-1989,617,"Maroochydore - Sippy Downs via University",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/617,71BF5B,000000
618-1989,618,"Sippy Downs - Kawana via University",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/618,71BF5B,000000
619-1989,619,"Kawana - Maroochydore via Alexandra Headland",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/619,71BF5B,000000
620-1989,620,"Noosa Heads - Maroochydore via Peregian Beach",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/620,71BF5B,000000
622-1989,622,"Maroochydore - Noosa Junction via Airport, Coolum",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/622,71BF5B,000000
626-1989,626,"Tewantin - Sunrise Beach via Noosa Heads",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/626,71BF5B,000000
627-1989,627,"Tewantin - Sunshine Beach via Noosa Heads",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/627,71BF5B,000000
628-1989,628,"Parklands - Noosa Junction via Noosa Civic",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/628,71BF5B,000000
629-1989,629,"Tewantin - Noosa Junction via Noosa Civic",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/629,71BF5B,000000
630-1989,630,"Noosa - Nambour via Eumundi",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/630,71BF5B,000000
631-1989,631,"Noosa - Nambour via Cooroy and Eumundi",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/631,71BF5B,000000
632-1989,632,"Noosa - Cooran via Cooroy and Pomona",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/632,71BF5B,000000
636-1989,636,"Nambour - University via Buderim",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/636,71BF5B,000000
637-1989,637,"Nambour local loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/637,71BF5B,000000
638-1989,638,"Nambour - Palmwoods loop",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/638,71BF5B,000000
